main_id,name,U,B,V,R,I,G,J,ra,dec,sp_type,sp_qual,otype
"IRAS 18192-1855",,,,,,,12.5905,5.128,275.55673255283,-18.90053659033,,,"Mi*"
"IRAS 12109-4325",,,,,,,9.47156,5.685,183.39142450391998,-43.69385624606,,,"*"
"HD 205939",,6.58,6.4,6.2,,,6.15924,5.694,324.36614175193,44.6965486026,"A7III",C,"*"
"HD 219817",,,8.97,7.51,,,6.93404,4.964,349.70083492354996,3.24662935847,"K4III",C,"PM*"
"IRAS 02453+3845",,,,,,,9.39606,5.52,42.13067498909,38.9622039982,,,"*"
"HD  76990",,6.68,6.6,6.28,,,6.22468,5.562,138.83927884809,84.18101402761,"F2III",D,"*"
"HD 205551",,5.73,6.14,6.163,,,6.14485,6.002,323.61443061762,51.69846687492,"B7IIIe",C,"Be*"
"HD 106072",,,9.07,7.55,,,6.97256,4.786,183.02294577655954,64.46378855772723,"K2",E,"*"
"HD 219136",,,9.37,7.74,,,6.97562,4.714,348.30202425974,41.48284377936,"K5",E,"*"
"HD  23856",,,7.019,6.535,,,6.42476,5.614,56.83323326768,-29.901727117270003,"F6+V",C,"PM*"
"HD  65723",,,7.99,7.01,,,6.69493,5.198,119.65702748615001,-37.02052124482,"K0/1V",D,"PM*"
"HD 146211",,,8.4,7.12,,,6.77087,4.962,243.36517617182994,39.82442560948999,"K0",E,"*"
"IRAS 20220+4024",,,,,,,10.5753,5.482,305.95496554564,40.560609365489995,,,"V*"
"HD  88270",,,,,6.4,,6.54626,5.836,152.78567684454,20.69614516652,"sdF2",C,"PM*"
"V* UU CMi",,,,,,,9.71047,5.528,115.6460147962,6.9007894851,"S",D,"S*"
"HD 193054",,,8.91,7.41,,,6.85674,4.966,303.95558152744,52.502267582470004,"K5III",C,"*"
"HD 165796",,,8.74,7.3,,,6.84188,4.962,272.43812073989,-42.40315403852,"K3III",C,"*"
"HD 114866",,,8.82,7.34,,,6.81692,5.103,198.33864412517,-3.49456298666,"K3III",C,"*"
"BD+48   448",,,10.09,8.49,,,7.36295,4.092,22.36108107451,49.16061436919,"M2",D,"*"
"HD 136244",,,9.1,7.61,,,7.00704,4.795,229.16731056151,60.09932407130001,"K3III",C,"*"
"HD  59204",,,9.2,7.63,,,6.90715,4.97,112.32542631202001,11.0245409837,"K5",E,"*"
"HD 183756",,,7.84,6.91,,,6.67523,5.255,292.63206381919997,12.816900195279999,"K0",E,"PM*"
"*  61 Oph A",,6.18,6.25,6.18,,,6.13355,5.846,266.14204747609995,2.5794478459899994,"A0IV",C,"*"
"V* FK Cam",,,10.94,9.47,,,7.2826,3.607,121.88345925177,60.70902073436999,"M5",D,"LP*"
"HD 193951",,,9.64,7.99,,,7.02565,4.617,305.68331184849,11.7164864753,"M3",E,"*"
"HD  49641",,,8.47,7.12,,,6.7961,5.078,102.37270276412002,3.691705510380001,"K0Ib",C,"SB*"
"IRAS 17230-3807",,,,,,,11.2858,5.48,261.60770316944,-38.17096767761001,"O-rich",E,"AB*"
"V* DQ Per",,,,,,,10.0209,5.438,37.02559666174,53.613128414109994,"M6.5",D,"LP*"
"IRAS 13141-4329",,,,,,,9.33691,5.623,199.26340491338,-43.74880221638,,,"LP?"
"IRAS 13141-4329",,,,,,,9.33691,5.623,199.26340491338,-43.74880221638,,,"LP?"
"HD 157408",,,9.33,7.79,,,7.03469,4.811,262.00024307662,-66.28188677385,"M1III",C,"*"
"HD  37946",,,8.12,6.99,,,6.69991,5.18,85.39634364042,-15.337560997389998,"K0III",C,"*"
"IRAS 16444-5919",,,,,,,9.93937,5.541,252.2024009558,-59.41804103716001,,,"*"
"HD  99754",,,8.67,7.24,,,6.77532,5.088,172.09725900845,-23.826698822450002,"K4III",C,"*"
"HD  53418",,,9.42,7.79,,,6.93548,4.72,106.39676415524,13.709759515599998,"M2",E,"*"
"IRAS 19079-3605",,,,,,,9.57272,5.567,287.82311818023993,-36.01145030400001,,,"*"
"HD  77497",,,8.55,7.21,,,6.76277,5.237,136.11352040904,43.44192688666999,"K2III",C,"*"
"HD 141454",,,8.55,7.3,,,6.8918,5.052,236.84521738666,44.59878263033,"K0",E,"*"
"HD  68018",,,7.94,6.93,,,6.6918,5.262,122.66820044933,2.9494534992999997,"G8II/III",D,"PM*"
"HD 176776",,8.7,7.6,6.46,,,6.1705,4.922,285.27266687508,19.30956364859,"K1III",C,"*"
"HD  26979",,,7.92,6.93,,,6.66707,5.227,63.58274058768,-38.26003115175,"G8III",C,"PM*"
"IRAS 18067-2802",,,,,,,10.0728,5.642,272.47972256202,-28.033581547769998,,,"LP?"
"IRAS 18067-2802",,,,,,,10.0728,5.642,272.47972256202,-28.033581547769998,,,"LP?"
"HD 224936",,,8.13,7.06,,,6.73842,5.186,0.4803062960000001,-37.22995069328,"K1III",C,"*"
"IRAS 20074+3007",,,,,,,10.49,5.501,302.36855589491,30.272311147569997,,,"V*"
"HD  12328",,,7.9,6.92,,,6.66849,5.255,30.20608293336,-8.47172113686,"K0IV",C,"RG*"
"HD   7646",,,8.16,6.98,,,6.66656,5.519,19.676045092589998,72.87791197984,"G5",E,"*"
"V* V985 Cen",,,9.94,8.39,,,7.14367,4.32,208.42078834493,-44.83149539098,"M4III",C,"LP?"
"V* V985 Cen",,,9.94,8.39,,,7.14367,4.32,208.42078834493,-44.83149539098,"M4III",C,"LP?"
"IRAS 18358-1446",,,,,,,10.3514,5.4,279.67968890645,-14.722623777159999,,,"V*"
"V* AI Col",,,9.82,8.22,,,7.09362,4.5,97.21958565909,-37.34140869463,"M3III",C,"LP*"
"IRAS 14315-6209",,,,,,,11.9524,5.04,218.86710488427,-62.37074686097001,,,"LP?"
"IRAS 14315-6209",,,,,,,11.9524,5.04,218.86710488427,-62.37074686097001,,,"LP?"
"HD  11418",,,8.17,7.06,,,6.76595,5.116,28.371251690949997,49.44483343524,"G5",E,"*"
"2MASS J20074320+3921382",,,,,,,10.6238,5.376,301.92998332852994,39.36064088945,"F0I",C,"*"
"HD 197735",,,9.38,7.74,,,6.94331,4.802,311.08914409063993,36.71363607833,"K5",E,"*"
"BD+21  2156",,,7.24,6.7,,,6.94033,5.395,152.33173606625002,20.332350468055555,"G8III+A2m",C,"**"
"IRAS 19261-0330",,,,,,,9.7779,5.555,292.19922895057,-3.39975421252,,,"*"
"V* V982 Cyg",,,,,,,9.48778,5.617,296.43535133664,55.39652792946,,,"LP*"
"HD 202984",,,9.02,7.47,,,6.93171,4.909,320.06825950349,-32.51299479633,"K4III",C,"*"
"HD 172883",,,5.923,5.992,,,5.98188,6.05,279.97006814663,52.19608782717,"B9III:",D,"*"
"IRAS 03031+5823",,,,,,,10.2054,5.541,46.76003299507,58.587814789389995,,,"LP?"
"IRAS 03031+5823",,,,,,,10.2054,5.541,46.76003299507,58.587814789389995,,,"LP?"
"IRAS 02384+6622",,,,,,,9.75043,5.705,40.66380042062001,66.58469866733,"M4.5II",C,"*"
"HD  70188",,,8.45,7.15,,,6.78473,5.024,124.92805506888001,-27.08177614609,"K1III",C,"*"
"V* SV Crt",,6.49,6.34,6.14,,,6.10379,5.779,169.24240530598,-7.134686048729999,"ApSrCrEu",D,"a2*"
"HD  49009",,,8.61,7.24,,,6.85723,5.003,102.09051683442,41.30232077992,"K2III",D,"*"
"HD 152424",,6.11,6.69,6.27,7.49,,6.14665,5.324,253.76387286587996,-42.09083078384,"OC9.2Ia",C,"s*b"
"HD  99956",,,8.35,7.1,,,6.76326,4.974,172.56843637696,37.9538132186,"K0",E,"PM*"
"IRAS 17173-4632",,,,11.87,,,8.85759,4.056,260.27838760674996,-46.59105886876,,,"*"
"HD  16093",,,8.1,7.02,,,6.71552,5.187,38.64939110593,-21.93056925217,"K0III",C,"PM*"
"IRC +00402",,,,11.2,9.871,,8.15259,3.4,284.60114406036,4.66537164353,"M2",D,"AB*"
"HD  73604",,,9.39,7.74,,,6.96659,4.806,129.57999887238,-26.433380650720004,"M1III",C,"*"
"HD 203501",,6.34,6.21,6.12,,,6.10114,5.872,318.33993598003997,81.23096966243,"A3IV",C,"*"
"GSC 05446-00971",,,,,,,9.64414,5.538,130.51272099271,-10.265506773050001,"M4/5",D,"*"
"HD  82412",,,8.05,6.99,,,6.71768,5.204,142.86879155157,-12.06238972025,"K0III",C,"PM*"
"HD  39374",,,7.9,6.91,,,6.64873,5.246,88.11199279482,6.20942963866,"G5",E,"*"
"HD 202923",,,6.18,6.13,,,6.11203,5.936,319.2585528244899,53.99769288271,"A1V",C,"PM*"
"HD  18928",,,6.66,6.36,,,6.30608,5.716,45.8757213342,28.2699163044,"F0V",C,"PM*"
"HD  30977",,,8.88,7.4,,,6.87039,4.909,73.05104610487,1.5093521111800001,"K4/5III",D,"*"
"HD 201053",,,8.05,7.01,,,6.74467,5.155,316.77039271711,5.4433349050899995,"K0",E,"PM*"
"HD  18552",,5.67,6.05,6.11,,,6.08409,6.127,45.049525452640005,38.13172151748999,"B7IVe",C,"Be*"
"HD  65375",,,,,,,,6.346,119.51754740000003,-10.8833623,"G8/K0III+(G)",D,"**"
"BD-21  1583",,,10.32,9.11,,,7.38202,3.956,101.52039167683,-21.88919711622,"M7",D,"*"
"V* V623 Sco",,,,,,,10.7154,5.533,258.68696135845994,-39.58559579756,"O-rich",E,"AB*"
"V* Y CrB",,,11.62,10.45,,,7.51941,2.959,236.68214650694,38.32237821623,"M8III:",D,"LP*"
"IRAS 18566+2523",,,,,,,10.3897,5.478,284.68755376124,25.45494120556,,,"LP?"
"IRAS 18566+2523",,,,,,,10.3897,5.478,284.68755376124,25.45494120556,,,"LP?"
"V* V423 Cep",,,10.53,9.25,,,7.27578,3.854,320.04636483295997,79.7673598426,"M7",D,"LP*"
"HD   1343",,,6.828,6.446,,,6.35783,5.676,4.38626270812,-19.05109373994,"F3V",C,"*"
"HD  90905",,,,,6.5,,6.72866,5.85,157.42595791634,1.4911215446300001,"G1V",C,"PM*"
"IRAS 12367-7045",,,,,,,9.74345,5.555,189.96372824012997,-71.03060156639,,,"*"
"V* V348 Peg",,,9.64,7.97,,,7.05091,4.614,349.30370764545,31.72374390191,"K5",E,"LP?"
"V* V348 Peg",,,9.64,7.97,,,7.05091,4.614,349.30370764545,31.72374390191,"K5",E,"LP?"
"HD  78633",,8.2,7.47,6.5,,,6.28361,5.027,138.51330231944,71.65583291638,"G8III-IV",D,"*"
"HD 179030",,,9.78,8.14,,,7.10345,4.47,288.17187079364,-38.7736869634,"M1III",C,"*"
"V* II Cam",,,,,,,9.73433,5.572,55.06459973605,68.90967698255,,,"LP?"
"V* II Cam",,,,,,,9.73433,5.572,55.06459973605,68.90967698255,,,"LP?"
"NGC  5316",,,6.08,6.0,,,,,208.51599999999996,-61.882999999999996,,,"OpC"
"HD 113120A",,,6.02,6.06,,,,,195.77221982916666,-71.47572993888889,,,"*"
"*  86 Vir A",,,6.51,5.57,,,,,206.48466086666667,-12.426535436111111,,,"*"
"HD  70494",,,8.83,7.38,,,6.86329,4.908,125.61325965162,5.016074262860001,"K5",E,"*"
"HD  40898",,,9.0,7.45,,,6.9315,4.774,90.5929380853,12.95305816662,"K0",E,"*"
"HD  32686",,5.41,5.904,6.031,,,6.02023,6.258,76.22718956334,-3.0396760710199997,"B4II/III",D,"*"
"HD 209615",,,7.86,6.93,,,6.66657,5.271,331.1295011956,10.240344223230002,"K0",E,"*"
"HD  79413",,,8.38,7.14,,,6.78178,5.134,138.23399432176,-31.066097585520005,"K1III",C,"*"
"IRAS 17232-4307",,,,,,,9.35963,5.717,261.70960407936,-43.15921700475,,,"*"
"V* S Cru",,7.94,7.34,6.58,,5.73,6.47137,5.007,193.59165655499996,-58.43061548874,"F7Ib/II",C,"cC*"
"HD 121981",,,7.93,6.97,,,6.68019,5.239,209.74964128951999,-6.925238553310001,"G8IV/V",D,"PM*"
"HD 185414",,,7.35,,6.3,,6.58324,5.509,293.98164135876,56.98391144805,"G0",E,"PM*"
"V* V1809 Ori",,,11.07,9.0,,,7.2773,3.861,81.97442107926,11.61691410061,"M0",E,"LP*"
"HD  65411",,,8.89,7.32,,,6.82543,5.066,119.5275491895,-14.64290702561,"K1/2IV",D,"*"
"[WWV2004] J2021554+515033",,,,,,,9.93314,5.41,305.48079067889,51.84261180203,,,"LP*"
"V* V840 Aql",,,11.2,9.42,,,7.33557,3.578,284.32641634318,6.69817045879,"M7",D,"LP*"
"IRAS 12599-5350",,,,,,,9.51385,5.65,195.71620620163,-54.10385539224,,,"LP?"
"IRAS 12599-5350",,,,,,,9.51385,5.65,195.71620620163,-54.10385539224,,,"LP?"
"HD 141207",,,8.37,7.2,,,6.82582,5.074,236.95132729764998,4.29832578463,"K0III",C,"*"
"HD  55557",,,7.95,6.94,,,6.68489,5.243,108.45718900456001,10.690781243040002,"K0",E,"*"
"HD 169851",,,,,,,6.95593,5.784,276.93230867763475,-26.6348375758306,"A7V",C,"**"
"IRAS 16548-4133",,,,,,,,7.516,254.60186666666667,-41.63425,,,"*"
"HD  70414",,,8.318,7.135,,,6.78224,5.135,124.93532916597002,-49.53676447678999,"K1III",C,"PM*"
"HD  91135",,,7.03,6.513,,,6.40136,5.584,157.71414281605,-26.48375365551,"F7V",C,"PM*"
"HD 218071",,,7.8,6.86,,,6.63337,5.311,346.34225659283,-16.89842271259,"K0III",C,"PM*"
"HD  23467",,,9.32,7.69,,,7.00191,4.774,56.39407821155001,3.23973559221,"K5III",C,"*"
"HD 148427","Timir",,7.85,6.89,,,6.65198,5.299,247.11729666309003,-13.39963623664,"K0III/IV",D,"RG*"
"HD  16715",,,8.74,7.32,,,6.85505,4.979,39.94556535085,-35.02431417759,"K3III",C,"*"
"HD  57228",,,9.27,7.65,,,6.97527,4.797,110.40179018493,32.0587011664,,,"*"
"HD 108501",,6.08,6.14,6.09,,,6.04269,5.974,187.08025175545998,-64.34098953763,"A0V",C,"*"
"IRAS 10111-6435",,,,,,,11.7358,5.284,153.16547167719,-64.83539007622,,,"LP?"
"IRAS 10111-6435",,,,,,,11.7358,5.284,153.16547167719,-64.83539007622,,,"LP?"
"IRAS 16154-3105",,,,,,,9.50589,5.635,244.66057982504998,-31.20812735703001,,,"*"
"HD   8887",,,7.81,6.79,7.5,,6.51431,4.943,21.77017722517,-30.235904611879995,"K0/1III",D,"PM*"
"HD 165567",,,7.002,6.521,,,6.41408,5.588,271.17999123857,40.08418160299,"F7V",D,"*"
"HD 116303",,,6.585,6.332,,,6.28809,5.764,200.51634495078,43.90336841901,"A7m",C,"PM*"
"HD 159384",,,8.85,7.38,,,6.87818,4.935,264.17326156947996,-44.87923694728,"K4III",C,"*"
"HD  15841",,,8.23,7.09,,,6.77722,5.149,36.86863024199001,-75.74035133584,"K0III",C,"*"
"HD  50777",,,9.12,7.56,,,6.97548,4.735,103.58262601482,-9.6124269468,"K4III",C,"*"
"IRAS 05529+3129",,,,,,,9.40473,5.633,89.04972220262,31.503391933200003,"M6",D,"*"
"HD 172772",,,7.9,6.95,,,6.67665,5.203,280.6658831956199,-15.521979988849996,"G6/8III",D,"*"
"V* BK CMa",,,,,,,9.86994,5.532,105.87104289908,-22.81182615908,,,"LP*"
"IRAS 13212-6431",,,,,,,10.86,5.418,201.16142979802999,-64.78426833181,"M9",D,"LP?"
"IRAS 13212-6431",,,,,,,10.86,5.418,201.16142979802999,-64.78426833181,"M9",D,"LP?"
"HD 126502",,,9.09,7.56,,,6.96247,4.852,216.74499494939,-38.85074600475,"K4III",C,"*"
"IRAS 18229-1744",,,,,,,10.0015,5.567,276.46146116916,-17.71768694456,,,"*"
"HD 197463",,,9.26,7.67,,,6.95476,4.871,310.92468257828,4.07834310766,"M1III",C,"*"
"HD 174474",,,6.277,6.168,,6.03,6.15796,5.929,283.25977832425,-48.36091569008,"A2V",C,"PM*"
"IRAS 16191-4251",,,,,,,10.3186,5.52,245.67564717583,-42.96953725668,,,"*"
"HD  12894",,,6.81,6.45,,,6.36004,5.696,31.14652012586,-54.8816746699,"F4V",C,"**"
"V* V702 Cyg",,,11.94,9.83,,,7.39449,3.326,318.95810776957,54.02661926845,"M5",D,"Mi*"
"IRAS 15399-2821",,,,,,,10.2,5.429,235.75824732186004,-28.51116509357,,,"*"
"HD  78883",,,7.89,6.96,,,6.68911,5.27,137.02280260518,-58.12961147801,"G6III/IV",D,"PM*"
"IRAS 15038-3619",,,,,,,9.25357,5.652,226.75940624709,-36.51554450453,,,"*"
"V* DY Gem",,,11.4,11.2,,,6.99483,3.02,98.99088065055001,14.212785061860004,"S8,5",B,"S*"
"HD 152048",,,9.2,7.61,,,6.96518,4.781,251.72561689102997,63.3860105944,"K5",E,"*"
"V* AF Scl",,,10.49,9.09,,,7.30334,3.866,346.85235795153,-25.59561910546,"M4/5III",D,"LP*"
"HD  40100",,,7.5,6.78,,,6.58454,5.47,88.97030373302,-21.68943784884,"G3IV/V",D,"PM*"
"HD 130005",,,8.0,6.97,,,6.70571,5.214,221.40068112303996,8.159678684209998,"K0",E,"PM*"
"HD  68222",,,10.53,9.19,,,7.38591,3.749,123.38965592397001,47.25337932051001,,,"*"
"HD  76023",,,8.288,7.063,,,6.74934,5.134,134.57288173548,70.65465335076,"K2",E,"*"
"HD 174179",,5.25,5.91,6.054,,,6.03014,6.273,281.98905763933993,31.75683622967,"B3IVp",C,"Be*"
"V* KO Com",,,9.41,7.78,,,6.9304,4.747,191.26605733767,23.593688198219997,"M4",D,"LP?"
"V* KO Com",,,9.41,7.78,,,6.9304,4.747,191.26605733767,23.593688198219997,"M4",D,"LP?"
"HD 196821",,,6.027,6.075,,,6.07416,6.019,309.79437013675,21.817442335510002,"A0III",C,"V*"
"IRAS 16533-0401",,,,,,,9.33237,5.706,253.99391390734996,-4.109904840069999,,,"LP?"
"IRAS 16533-0401",,,,,,,9.33237,5.706,253.99391390734996,-4.109904840069999,,,"LP?"
"V* TY Lyr",,,,,9.72,,10.0161,4.25,287.44869530134997,28.0721208416,"M6III",C,"Mi*"
"HD 224472",,,7.68,6.86,,,6.64439,5.362,359.59017576501,-63.00299136241,"G8IV",C,"PM*"
"IRAS 19204-0431",,,,,,,9.72818,5.565,290.76271894485,-4.42846355404,,,"*"
"IRAS 18385-0506",,,,,,,,8.112,280.312111,-5.065993,,,"MIR"
"IRAS 05477-0303",,,,,,,10.2943,5.369,87.55173449379,-3.05218585957,,,"LP*"
"IRAS 17080-6226",,,,,,,9.65945,5.58,258.16702004363,-62.49381377925,,,"*"
"IRAS 15287-3559",,,,,,,9.38685,5.732,233.00301627750997,-36.16520175277999,,,"*"
"IRAS 17244-3827",,,,,,,12.058,5.552,261.96381131234,-38.50681793823,"O-rich",E,"AB*"
"HD  78865",,,8.149,7.014,,,6.72711,5.16,138.20954886171,56.941844396940006,"K1III-IV",D,"*"
"HD  25892",,,10.32,8.68,,,7.19226,4.164,61.98231033386,43.05315115367,"M4",D,"*"
"IRAS 19402-0233",,,,,,,9.47547,5.639,295.72271442139,-2.4325945801900004,,,"*"
"V* V947 Cen",,,6.843,6.426,,,6.35577,5.695,196.27774489582998,-47.11690789885,"F3III",C,"dS*"
"HD  52388",,,7.93,6.89,,,6.65487,5.219,105.06256337245,-19.801270234250005,"K0III",C,"*"
"HD 178789",,,9.25,7.67,,,7.04707,4.838,287.84948501595,-34.90401123085001,"K4III",C,"*"
"HD 148229",,,8.13,7.06,,,6.73309,5.361,246.55229755172996,8.512821972119998,"K0",E,"PM*"
"HD 169016",,,10.22,8.69,,,7.19519,4.182,275.89970721037,-23.04604608556,"M3(III)",D,"*"
"*  13 Sex",,,6.845,6.429,,,6.34888,5.674,151.03513327161,3.20105479731,"F3V",C,"PM*"
"HD  48835",,,9.35,7.7,,,6.94726,4.85,100.99388183604,-32.431232850789996,"M1III",C,"*"
"HD  43458",,,8.053,7.008,,,6.74081,5.186,94.28840999617,18.914911886519995,"G5III",C,"*"
"IRAS 18523-2614",,,,,,,10.0529,5.553,283.87021795684996,-26.17321144712,,,"*"
"HD  77093",,,6.681,6.386,,,6.37923,5.681,135.41983341302,39.71351226448,"A9Vn",D,"**"
"HD 121596",,,8.9,7.39,,,6.89556,4.978,209.28509226056,-34.90380510962,"K3III",C,"*"
"IRAS 18303-4534",,,,,,,9.70739,5.549,278.51939106516,-45.53516228433,,,"*"
"V* V791 Aql",,,,,,,10.3186,5.445,303.3308571841499,3.11345472869,,,"LP*"
"*  63 Her",,6.51,6.41,6.2,,,6.16209,5.724,257.76318087799,24.2376946279,"A8V",C,"dS*"
"HD 202649",,,8.7,7.31,,,6.86373,5.056,319.57133887806,-33.99823982029,"K3III",C,"*"
"HD  45289",,,7.35,6.67,,,6.50952,5.518,96.10145940231168,-42.8475182106739,"G2V",C,"PM*"
"HD  88998",,,8.06,6.99,,,6.72256,5.221,154.80009477128,72.437125231,"K0",E,"PM*"
"IRAS 10538-6432",,,,,,,9.62177,5.626,163.94641858282,-64.80945963407,"M6",D,"LP?"
"IRAS 10538-6432",,,,,,,9.62177,5.626,163.94641858282,-64.80945963407,"M6",D,"LP?"
"V* V653 Cyg",,,,,,,9.95882,5.59,325.86852772235,46.255746493000004,"M6.5",D,"Mi*"
"HD 235387",,,11.55,9.77,,,7.24782,3.435,313.00736747964,51.29180111036,"M2",D,"*"
"HD  26088",,,8.87,7.4,,,6.85984,5.003,60.65376495540001,-68.94717359868,"K4III",C,"*"
"HD 184909",,,8.69,7.29,,,6.82997,4.838,294.01323207382,14.5077518576,"K3III",C,"*"
"CSS  162",,,,,,,9.27901,5.753,86.86775336278,-4.36780964747,"S4*2",C,"S*"
"HD  78108",,,8.24,7.07,,,6.75213,5.321,137.02624315676,47.423708358119995,"K0",E,"*"
"IRAS 17506+0954",,,,,,,9.83513,5.453,268.2541159013,9.90481581709,,,"LP*"
"IRAS 16067-5549",,,,,,,10.5022,5.466,242.6935039892,-55.96162507749,,,"LP?"
"IRAS 16067-5549",,,,,,,10.5022,5.466,242.6935039892,-55.96162507749,,,"LP?"
"HD  72325",,,8.86,7.38,,,6.8664,4.775,128.18088395925,15.274588318129998,"K2",E,"*"
"HD 224821",,,8.94,7.4,,,6.83559,5.08,0.22327196692,-50.446457208940004,"K4III",C,"*"
"IRAS 14497-6239",,,,,,,10.2414,5.528,223.43820552299,-62.85959762115999,,,"*"
"HD 162602",,,10.58,8.62,,,7.20315,4.117,268.2294468975799,-24.215091839590002,"M2/3",E,"*"
"HD 179755",,,9.18,7.59,,,6.92618,4.831,287.44373805962,61.97665164131,"K5",E,"*"
"HD   2779",,,8.49,7.15,,,6.76627,5.184,7.878147494290002,20.829506262349998,"K4III",C,"*"
"HD   6833",,8.81,7.91,6.74,,,6.37438,4.64,17.467770143409997,54.73896614094,"K0IIIbFe-2",B,"*"
"HD  82785",,,6.764,6.41,,,6.3366,5.715,143.28200092329,-39.12907266502,"F2IV/V",D,"PM*"
"IRAS 19098-1019",,,,,,,9.90675,5.556,288.13898992823,-10.24580104103,,,"LP?"
"IRAS 19098-1019",,,,,,,9.90675,5.556,288.13898992823,-10.24580104103,,,"LP?"
"M  36",,,6.09,6.0,,,,,84.084,34.135,,,"OpC"
"HD  99225",,,8.85,7.39,,,6.87747,4.891,171.29676404251,5.73946334377,"K2",E,"*"
"IRAS 18163-5408",,,,,,,9.66979,5.579,275.09653077398,-54.11655068288,,,"*"
"BD+60  1544",,,10.07,8.6,,,7.29718,4.137,217.28932258386996,59.88689446228,"M2",D,"*"
"HD   1679",,,7.95,6.9,,,6.66422,5.257,5.26782904959,-2.90959884245,"K1III",C,"RG*"
"HD 175940",,,8.08,6.95,,,6.65536,5.501,284.15823355713,28.19891970766,"K2III",C,"PM*"
"IRAS 18318+0125",,,,,,,10.6811,5.62,278.60247670581,1.4587774302799998,,,"LP*"
"V* R Tuc",,,,,,,10.5883,5.213,359.35978640483,-65.38467281695,"M5e",C,"Mi*"
"*  87 Psc",,,5.873,5.962,,,5.94918,6.065,18.53178400763,16.13347623738,"B8III",C,"SB*"
"HD  14914",,,7.98,6.97,,,6.71131,5.245,36.640459464040006,59.658934150600004,"K0III-IV",C,"SB*"
"HD 219825",,,9.32,7.74,,,6.97136,4.775,349.84730360881,-53.41985443389,"M1III",C,"*"
"BD+48  3265",,,10.15,8.44,,,7.21636,4.243,315.21649401436,49.52641300167,"M0",D,"*"
"HD  12268",,,7.86,6.92,,,6.68879,5.26,29.8584353955,-40.72720839079,"G8III",C,"PM*"
"HD  80783",,,8.723,7.309,,,6.85897,4.91,141.04875250542,60.44710976836,"K2",E,"*"
"HD 109403",,,8.25,7.07,,,6.75218,5.143,188.59659572174996,-1.4076105617299997,"K0III",C,"*"
"HD  64584",,,7.97,6.98,,,6.7153,5.198,118.75830376052998,12.56950360211,"K0",E,"*"
"HD 127742",,,7.78,6.86,,,6.60038,5.614,218.26258774093,5.323252393,"G5",E,"PM*"
"V* AO Cas",,5.04,6.01,6.14,,,6.08931,6.283,4.429430472190001,51.43308790298,"O9.2II+O8V((f))",C,"SB*"
"HD  37840",,,8.56,7.24,,,6.83389,5.067,85.95875186586,47.713660188039995,"K0",E,"*"
"HD  18223",,,9.17,7.57,,,6.947,4.838,44.13435493608,30.88052776481999,"K0",E,"*"
"IRAS 17208-6144",,,,,,,9.41089,5.702,261.36662085414,-61.78776043977,,,"*"
"HD 143393",,,8.254,7.107,,,6.78152,5.088,239.77464731329002,29.431583397870007,"K2III",D,"PM*"
"HD   9030",,,6.207,6.137,,,6.13458,5.954,22.717165673289998,66.09808843784,"A2Vs",C,"PM*"
"HD 213479",,,8.05,6.99,,,6.72566,5.197,338.29679046232,-60.432932074780005,"K0III",C,"*"
"HD  35642",,,9.26,7.6,,,6.91075,4.976,81.46273658082,-10.28336045136,"K3III",C,"*"
"HD 160326",,,9.69,8.02,,,7.08852,4.66,266.5944297212,-72.8220596247,"M2III",C,"LP?"
"HD 160326",,,9.69,8.02,,,7.08852,4.66,266.5944297212,-72.8220596247,"M2III",C,"LP?"
"HD  42889",,,8.6,7.3,,,6.86753,4.991,93.03114918559,-26.049897273000003,"K2III",C,"**"
"HD 108400",,,8.78,7.36,,,6.89382,4.902,186.70763523034998,51.20578425823,"K2",E,"SB*"
"V* KS Mus",,,9.82,8.09,,,7.04189,4.61,178.21824350532,-69.88415719628,"M2III",C,"LP?"
"V* KS Mus",,,9.82,8.09,,,7.04189,4.61,178.21824350532,-69.88415719628,"M2III",C,"LP?"
"HD  26367",,,7.064,6.549,,,6.43606,5.568,68.8506746049428,85.5269967212173,"F7V",C,"*"
"HD 104274",,,11.1,8.45,,,7.21242,4.098,180.09789890987997,-55.1204889165,"C",D,"C*"
"HD  46742",,,9.62,8.0,,,7.03128,4.649,98.23290206068,-43.57652124685,"M1/2(III)",E,"V*"
"HD  52141",,,9.5,7.81,,,7.05723,4.568,104.66400538481,-33.14596896428001,"K5III",C,"*"
"HD 168655",,,9.45,7.76,,,6.99879,4.824,275.15095040268,10.10393601364,"K5",E,"*"
"V* AB Cap",,,10.56,9.34,,,7.37718,3.737,314.87345869975,-14.800036441839994,"M4/5III",D,"LP*"
"V* TT Sgr",,,,,,,10.336,5.279,291.39205873016,-20.11521806818,"M8wkS",C,"S*"
"IRAS 12064-5316",,,,,,,10.1212,5.456,182.25677912282998,-53.55069821198,,,"LP?"
"IRAS 12064-5316",,,,,,,10.1212,5.456,182.25677912282998,-53.55069821198,,,"LP?"
"BD-20  1931",,,9.11,8.76,8.13,,6.68171,3.999,111.44741437742002,-20.9576151726,"M2.2Ib-II",C,"*"
"HD  37306",,,6.143,6.089,,,6.09205,5.994,84.28655119247,-11.7755159523,"A1V",C,"*"
"IRAS 17255-0654",,,,,,,9.71241,5.605,262.0719679993899,-6.95487163869,,,"*"
"HD   4523",,,7.89,6.92,,,6.6842,5.251,12.04869273854,65.11961024971998,"G5",E,"*"
